Gene,targetId,disease_score,isInMembrane,isSecreted,hasLigand,hasSmallMoleculeBinder,hasPocket,mouseOrthologMaxIdentityPercentage,hasHighQualityChemicalProbes,tissueSpecificity,tissueDistribution,maxClinicalTrialPhase,doability_score,tissue_score,precedence_score,tracability_score,priority
ABCF1,ENSG00000204574,0.030396539880581,0.0,0.0,0.0,0.0,0.0,0.5562150000000002,0.0,-1.0,-1.0,0.0,0.2781075000000001,0.0,0.0,0.0,0.03996936595223241
CACUL1,ENSG00000151893,0.0121586159522324,0.0,0.0,0.0,0.0,0.0,0.7018949999999997,0.0,-1.0,-1.0,0.0,0.35094749999999986,0.0,0.0,0.0,0.039958196380892944
TBC1D20,ENSG00000125875,0.0182379239283486,0.0,0.0,0.0,0.0,0.0,0.6526049999999998,0.0,-1.0,-1.0,0.0,0.3263024999999999,0.0,0.0,0.0,0.03992541957133943
LIAS,ENSG00000121897,0.0349560208626682,0.0,0.0,0.0,0.0,0.0,0.5161299999999998,0.0,-1.0,-1.0,0.0,0.2580649999999999,0.0,0.0,0.0,0.03978890834506727
OSBPL1A,ENSG00000141447,0.0243172319044648,0.0,0.0,0.0,0.0,0.0,0.6,0.0,-1.0,-1.0,0.0,0.3,0.0,0.0,0.0,0.03972689276178592
NBR1,ENSG00000188554,0.0679497762063789,0.0,0.0,0.0,0.0,0.0,0.2494799999999997,0.0,-1.0,-1.0,0.0,0.12473999999999985,0.0,0.0,0.0,0.03965391048255155
MTFMT,ENSG00000103707,0.0364758478566972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.039590339142678885
EVC,ENSG00000072840,0.0364758478566972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.039590339142678885
ATP6V0C,ENSG00000185883,0.030396539880581,0.0,0.0,0.0,0.0,0.0,0.5483849999999997,0.0,-1.0,-1.0,0.0,0.27419249999999984,0.0,0.0,0.0,0.03957786595223239
UBE2O,ENSG00000175931,0.0121586159522324,0.0,0.0,0.0,0.0,0.0,0.6942749999999996,0.0,-1.0,-1.0,0.0,0.3471374999999998,0.0,0.0,0.0,0.03957719638089294
FKBP14,ENSG00000106080,0.0182379239283486,0.0,0.0,0.0,0.0,0.0,0.6445500000000003,0.0,-1.0,-1.0,0.0,0.32227500000000014,0.0,0.0,0.0,0.03952266957133945
PTPRVP,ENSG00000243323,0.0987887546118884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.03951550184475536
CLN5,ENSG00000102805,0.0986317058225054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.03945268232900216
PNPLA6,ENSG00000032444,0.0182379239283486,0.0,0.0,0.0,0.0,0.0,0.6410249999999997,0.0,-1.0,-1.0,0.0,0.32051249999999987,0.0,0.0,0.0,0.03934641957133943
GFUS,ENSG00000104522,0.0121586159522324,0.0,0.0,0.0,0.0,0.0,0.6884749999999997,0.0,-1.0,-1.0,0.0,0.34423749999999986,0.0,0.0,0.0,0.03928719638089295
LAYN,ENSG00000204381,0.0121586159522324,0.0,0.0,0.0,0.0,0.0,0.1844900000000002,0.0,-1.0,0.0,0.0,0.0922450000000001,0.25,0.0,0.0,0.03908794638089297
TAFAZZIN,ENSG00000102125,0.0516471020814446,0.0,0.0,0.0,0.0,0.0,0.36644,0.0,-1.0,-1.0,0.0,0.18322,0.0,0.0,0.0,0.03898084083257784
FBXO6,ENSG00000116663,0.0972689276178593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.03890757104714372
KCNQ1OT1,ENSG00000269821,0.0972689276178593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.03890757104714372
FRMD6,ENSG00000139926,0.0121586159522324,0.0,0.0,0.0,0.0,0.0,0.6784550000000003,0.0,-1.0,-1.0,0.0,0.3392275000000001,0.0,0.0,0.0,0.03878619638089298
BCAP31,ENSG00000185825,0.030396539880581,0.0,0.0,0.0,0.0,0.0,0.5325200000000002,0.0,-1.0,-1.0,0.0,0.2662600000000001,0.0,0.0,0.0,0.03878461595223241
MIGA2,ENSG00000148343,0.0182379239283486,0.0,0.0,0.0,0.0,0.0,0.629005,0.0,-1.0,-1.0,0.0,0.3145025,0.0,0.0,0.0,0.038745419571339444
UBR1,ENSG00000159459,0.0182379239283486,0.0,0.0,0.0,0.0,0.0,0.62836,0.0,-1.0,-1.0,0.0,0.31418,0.0,0.0,0.0,0.03871316957133944
CLUH,ENSG00000132361,0.0151982699402905,0.0,0.0,0.0,0.0,0.0,0.647625,0.0,-1.0,-1.0,0.0,0.3238125,0.0,0.0,0.0,0.0384605579761162
OSBPL10,ENSG00000144645,0.0243172319044648,0.0,0.0,0.0,0.0,0.0,0.5746049999999997,0.0,-1.0,-1.0,0.0,0.28730249999999985,0.0,0.0,0.0,0.038457142761785905
RGPD2,ENSG00000185304,0.0334361938686391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.03837447754745564
NLRP2,ENSG00000022556,0.0334361938686391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.03837447754745564
COA7,ENSG00000162377,0.030396539880581,0.0,0.0,0.0,0.0,0.0,0.5238100000000003,0.0,-1.0,-1.0,0.0,0.26190500000000017,0.0,0.0,0.0,0.03834911595223242
VCL,ENSG00000035403,0.0121586159522324,0.0,0.0,0.0,0.0,0.0,0.6693100000000001,0.0,-1.0,-1.0,0.0,0.33465500000000004,0.0,0.0,0.0,0.03832894638089296
DLST,ENSG00000119689,0.0182379239283486,0.0,0.0,0.0,0.0,0.0,0.6136850000000003,0.0,-1.0,-1.0,0.0,0.30684250000000013,0.0,0.0,0.0,0.037979419571339455
TEX2,ENSG00000136478,0.030396539880581,0.0,0.0,0.0,0.0,0.0,0.5119799999999998,0.0,-1.0,-1.0,0.0,0.2559899999999999,0.0,0.0,0.0,0.03775761595223239
EIF2S3,ENSG00000130741,0.0943093833315613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.037723753332624524
COPS6,ENSG00000168090,0.030396539880581,0.0,0.0,0.0,0.0,0.0,0.5107050000000001,0.0,-1.0,-1.0,0.0,0.25535250000000004,0.0,0.0,0.0,0.03769386595223241
ATAD3A,ENSG00000197785,0.0182379239283486,0.0,0.0,0.0,0.0,0.0,0.6075099999999999,0.0,-1.0,-1.0,0.0,0.30375499999999994,0.0,0.0,0.0,0.03767066957133944
SCLT1,ENSG00000151466,0.0936998971191074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.03747995884764296
IGHMBP2,ENSG00000132740,0.030396539880581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0371586159522324
CITED4,ENSG00000179862,0.030396539880581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0371586159522324
FTCDNL1,ENSG00000226124,0.030396539880581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0371586159522324
CNKSR3,ENSG00000153721,0.030396539880581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0371586159522324
ZFP69,ENSG00000187815,0.030396539880581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0371586159522324
QSER1,ENSG00000060749,0.030396539880581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0371586159522324
MBLAC1,ENSG00000214309,0.030396539880581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0371586159522324
RYK,ENSG00000163785,0.0121586159522324,0.0,0.0,0.0,0.0,0.0,0.6457999999999998,0.0,-1.0,-1.0,0.0,0.3228999999999999,0.0,0.0,0.0,0.03715344638089295
RNF34,ENSG00000170633,0.0364758478566972,0.0,0.0,0.0,0.0,0.0,0.4489249999999998,0.0,-1.0,-1.0,0.0,0.2244624999999999,0.0,0.0,0.0,0.03703658914267887
DDX27,ENSG00000124228,0.0182379239283486,0.0,0.0,0.0,0.0,0.0,0.5947699999999998,0.0,-1.0,-1.0,0.0,0.2973849999999999,0.0,0.0,0.0,0.03703366957133943
P2RX5-TAX1BP3,ENSG00000257950,0.0925597059588057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.03702388238352228
NOP56,ENSG00000101361,0.030396539880581,0.0,0.0,0.0,0.0,0.0,0.49495,0.0,-1.0,-1.0,0.0,0.247475,0.0,0.0,0.0,0.03690611595223241
MCM8,ENSG00000125885,0.0393466321787521,0.0,0.0,0.0,0.0,0.0,0.4226199999999999,0.0,-1.0,-1.0,0.0,0.21130999999999994,0.0,0.0,0.0,0.03686965287150084
DMXL2,ENSG00000104093,0.0121586159522324,0.0,0.0,0.0,0.0,0.0,0.638655,0.0,-1.0,-1.0,0.0,0.3193275,0.0,0.0,0.0,0.03679619638089296
VTI1B,ENSG00000100568,0.0121586159522324,0.0,0.0,0.0,0.0,0.0,0.6336199999999999,0.0,-1.0,-1.0,0.0,0.3168099999999999,0.0,0.0,0.0,0.03654444638089295
GCFC2,ENSG00000005436,0.0911896196417431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.03647584785669724
USP17L2,ENSG00000223443,0.0911896196417431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.03647584785669724
TCP11L2,ENSG00000166046,0.0911896196417431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.03647584785669724
XRCC3,ENSG00000126215,0.0911896196417431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.03647584785669724
ARID1B,ENSG00000049618,0.030396539880581,0.0,0.0,0.0,0.0,0.0,0.4856650000000002,0.0,-1.0,-1.0,0.0,0.2428325000000001,0.0,0.0,0.0,0.03644186595223241
LINC00943,ENSG00000189238,0.0910207499757399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.03640829999029596
DBP,ENSG00000105516,0.0121586159522324,0.0,0.0,0.0,0.0,0.0,0.6307699999999997,0.0,-1.0,-1.0,0.0,0.31538499999999986,0.0,0.0,0.0,0.03640194638089295
POU5F1P4,ENSG00000237872,0.0909888284393857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.036395531375754284
POU5F1P3,ENSG00000235602,0.0909888284393857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.036395531375754284
SPG7,ENSG00000197912,0.0485297646160076,0.0,0.0,0.0,0.0,0.0,0.33962,0.0,-1.0,-1.0,0.0,0.16981,0.0,0.0,0.0,0.03639290584640304
COX8A,ENSG00000176340,0.0909182262735261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.03636729050941044
MAILR,ENSG00000253320,0.0908647323062397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.03634589292249588
DNMBP,ENSG00000107554,0.09065832728246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.036263330912984
NUP98,ENSG00000110713,0.0182379239283486,0.0,0.0,0.0,0.0,0.0,0.57778,0.0,-1.0,-1.0,0.0,0.28889,0.0,0.0,0.0,0.036184169571339436
KDELR3,ENSG00000100196,0.0121586159522324,0.0,0.0,0.0,0.0,0.0,0.6261699999999998,0.0,-1.0,-1.0,0.0,0.3130849999999999,0.0,0.0,0.0,0.03617194638089295
STX2,ENSG00000111450,0.030396539880581,0.0,0.0,0.0,0.0,0.0,0.4791649999999997,0.0,-1.0,-1.0,0.0,0.23958249999999984,0.0,0.0,0.0,0.03611686595223239
ING1,ENSG00000153487,0.0368711413852523,0.0,0.0,0.0,0.0,0.0,0.4265250000000001,0.0,-1.0,-1.0,0.0,0.21326250000000005,0.0,0.0,0.0,0.03607470655410092
EXOSC9,ENSG00000123737,0.0121586159522324,0.0,0.0,0.0,0.0,0.0,0.6241450000000001,0.0,-1.0,-1.0,0.0,0.31207250000000003,0.0,0.0,0.0,0.03607069638089297
HNRNPAB,ENSG00000197451,0.0121586159522324,0.0,0.0,0.0,0.0,0.0,0.6234949999999998,0.0,-1.0,-1.0,0.0,0.3117474999999999,0.0,0.0,0.0,0.03603819638089295
PPHLN1,ENSG00000134283,0.0723826049389636,0.0,0.0,0.0,0.0,0.0,0.1416899999999998,0.0,-1.0,-1.0,0.0,0.0708449999999999,0.0,0.0,0.0,0.03603754197558544
MAN2C1,ENSG00000140400,0.030396539880581,0.0,0.0,0.0,0.0,0.0,0.4759599999999999,0.0,-1.0,-1.0,0.0,0.23797999999999994,0.0,0.0,0.0,0.0359566159522324
MAZ,ENSG00000103495,0.030396539880581,0.0,0.0,0.0,0.0,0.0,0.4758899999999997,0.0,-1.0,-1.0,0.0,0.23794499999999985,0.0,0.0,0.0,0.035953115952232384
USP33,ENSG00000077254,0.0121586159522324,0.0,0.0,0.0,0.0,0.0,0.6212949999999999,0.0,-1.0,-1.0,0.0,0.31064749999999997,0.0,0.0,0.0,0.03592819638089296
RRN3,ENSG00000085721,0.0425551558328134,0.0,0.0,0.0,0.0,0.0,0.3778799999999996,0.0,-1.0,-1.0,0.0,0.1889399999999998,0.0,0.0,0.0,0.035916062333125345
CRELD1,ENSG00000163703,0.0182379239283486,0.0,0.0,0.0,0.0,0.0,0.5714300000000001,0.0,-1.0,-1.0,0.0,0.28571500000000005,0.0,0.0,0.0,0.035866669571339445
SMARCAD1,ENSG00000163104,0.0121586159522324,0.0,0.0,0.0,0.0,0.0,0.619885,0.0,-1.0,-1.0,0.0,0.3099425,0.0,0.0,0.0,0.035857696380892964
PTPN23,ENSG00000076201,0.0182379239283486,0.0,0.0,0.0,0.0,0.0,0.5660150000000002,0.0,-1.0,-1.0,0.0,0.2830075000000001,0.0,0.0,0.0,0.03559591957133945
DENND2A,ENSG00000146966,0.0121586159522324,0.0,0.0,0.0,0.0,0.0,0.1129849999999997,0.0,-1.0,0.0,0.0,0.05649249999999985,0.25,0.0,0.0,0.035512696380892946
ALG1,ENSG00000033011,0.0887661848502097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.03550647394008388
TMBIM4,ENSG00000155957,0.063525106912626,0.0,0.0,0.0,0.0,0.0,0.2016800000000003,0.0,-1.0,-1.0,0.0,0.10084000000000015,0.0,0.0,0.0,0.035494042765050415
HOTAIRM1,ENSG00000233429,0.0886565746516947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.03546262986067788
ERV3-1,ENSG00000213462,0.0886436427696502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.03545745710786008
TFIP11,ENSG00000100109,0.0121586159522324,0.0,0.0,0.0,0.0,0.0,0.6117100000000001,0.0,-1.0,-1.0,0.0,0.30585500000000004,0.0,0.0,0.0,0.035448946380892965
MT1IP,ENSG00000290663,0.0884521389662394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.03538085558649576
MT1JP,ENSG00000290662,0.0884521389662394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.03538085558649576
C1GALT1,ENSG00000106392,0.030396539880581,0.0,0.0,0.0,0.0,0.0,0.4628100000000003,0.0,-1.0,-1.0,0.0,0.23140500000000014,0.0,0.0,0.0,0.03529911595223242
STARD7,ENSG00000084090,0.0121586159522324,0.0,0.0,0.0,0.0,0.0,0.6081099999999999,0.0,-1.0,-1.0,0.0,0.30405499999999996,0.0,0.0,0.0,0.03526894638089296
CRTC2,ENSG00000160741,0.0121586159522324,0.0,0.0,0.0,0.0,0.0,0.6031750000000002,0.0,-1.0,-1.0,0.0,0.3015875000000001,0.0,0.0,0.0,0.035022196380892975
MTRR,ENSG00000124275,0.0874322695731713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.03497290782926852
H2BC12,ENSG00000197903,0.0243172319044648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.03472689276178592
ARMCX4,ENSG00000196440,0.0243172319044648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.03472689276178592
SAMD11,ENSG00000187634,0.0243172319044648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.03472689276178592
DAXX,ENSG00000204209,0.086736526549238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0346946106196952
ASCC1,ENSG00000138303,0.0455948098208715,0.0,0.0,0.0,0.0,0.0,0.3277299999999997,0.0,-1.0,-1.0,0.0,0.16386499999999984,0.0,0.0,0.0,0.03462442392834859
TPCN1,ENSG00000186815,0.0182379239283486,0.0,0.0,0.0,0.0,0.0,0.5465699999999998,0.0,-1.0,-1.0,0.0,0.2732849999999999,0.0,0.0,0.0,0.03462366957133943
MGA,ENSG00000174197,0.0182379239283486,0.0,0.0,0.0,0.0,0.0,0.0462449999999996,0.0,-1.0,0.0,0.0,0.0231224999999998,0.25,0.0,0.0,0.03460741957133942
EMG1,ENSG00000126749,0.030396539880581,0.0,0.0,0.0,0.0,0.0,0.4467199999999998,0.0,-1.0,-1.0,0.0,0.2233599999999999,0.0,0.0,0.0,0.034494615952232396
PMPCA,ENSG00000165688,0.0182379239283486,0.0,0.0,0.0,0.0,0.0,0.5428550000000001,0.0,-1.0,-1.0,0.0,0.27142750000000004,0.0,0.0,0.0,0.034437919571339445
SRXN1,ENSG00000271303,0.0249082757354761,0.0,0.0,0.0,0.0,0.0,0.4890500000000003,0.0,-1.0,-1.0,0.0,0.24452500000000016,0.0,0.0,0.0,0.034415810294190455
HBS1L,ENSG00000112339,0.030396539880581,0.0,0.0,0.0,0.0,0.0,0.4444450000000003,0.0,-1.0,-1.0,0.0,0.22222250000000016,0.0,0.0,0.0,0.034380865952232414
DDHD2,ENSG00000085788,0.030396539880581,0.0,0.0,0.0,0.0,0.0,0.4444450000000003,0.0,-1.0,-1.0,0.0,0.22222250000000016,0.0,0.0,0.0,0.034380865952232414
FKBP8,ENSG00000105701,0.0182379239283486,0.0,0.0,0.0,0.0,0.0,0.5399500000000004,0.0,-1.0,-1.0,0.0,0.2699750000000002,0.0,0.0,0.0,0.03429266957133946
GOLGA2,ENSG00000167110,0.0851103116656269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.03404412466625076
MUTYH,ENSG00000132781,0.0841612641426888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.03366450565707552
NHLRC1,ENSG00000187566,0.0121586159522324,0.0,0.0,0.0,0.0,0.0,0.0759500000000002,0.0,-1.0,0.0,0.0,0.0379750000000001,0.25,0.0,0.0,0.03366094638089297
GIGYF1,ENSG00000146830,0.0121586159522324,0.0,0.0,0.0,0.0,0.0,0.5748800000000003,0.0,-1.0,-1.0,0.0,0.28744000000000014,0.0,0.0,0.0,0.033607446380892976
ADPRS,ENSG00000116863,0.0121586159522324,0.0,0.0,0.0,0.0,0.0,0.5730049999999999,0.0,-1.0,-1.0,0.0,0.28650249999999994,0.0,0.0,0.0,0.03351369638089295
IMMP2L,ENSG00000184903,0.0121586159522324,0.0,0.0,0.0,0.0,0.0,0.5714300000000001,0.0,-1.0,-1.0,0.0,0.28571500000000005,0.0,0.0,0.0,0.03343494638089296
PWAR1,ENSG00000279050,0.0835816984709483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.03343267938837932
EARS2,ENSG00000103356,0.0516741177969877,0.0,0.0,0.0,0.0,0.0,0.2542999999999999,0.0,-1.0,-1.0,0.0,0.12714999999999996,0.0,0.0,0.0,0.033384647118795074
SLC35A1,ENSG00000164414,0.0121586159522324,0.0,0.0,0.0,0.0,0.0,0.569735,0.0,-1.0,-1.0,0.0,0.2848675,0.0,0.0,0.0,0.03335019638089296
GMCL1,ENSG00000087338,0.0151982699402905,0.0,0.0,0.0,0.0,0.0,0.5436900000000001,0.0,-1.0,-1.0,0.0,0.27184500000000006,0.0,0.0,0.0,0.03326380797611621
CHCHD4,ENSG00000163528,0.0455948098208715,0.0,0.0,0.0,0.0,0.0,0.2957749999999997,0.0,-1.0,-1.0,0.0,0.14788749999999984,0.0,0.0,0.0,0.033026673928348585
AASDHPPT,ENSG00000149313,0.0140678014061859,0.0,0.0,0.0,0.0,0.0,0.5469250000000002,0.0,-1.0,-1.0,0.0,0.2734625000000001,0.0,0.0,0.0,0.032973370562474374
MPHOSPH6,ENSG00000135698,0.0355470646936795,0.0,0.0,0.0,0.0,0.0,0.375,0.0,-1.0,-1.0,0.0,0.1875,0.0,0.0,0.0,0.032968825877471804
ZHX2,ENSG00000178764,0.0377423703517214,0.0,0.0,0.0,0.0,0.0,0.3548400000000001,0.0,-1.0,-1.0,0.0,0.17742000000000005,0.0,0.0,0.0,0.032838948140688565
UVRAG,ENSG00000198382,0.030396539880581,0.0,0.0,0.0,0.0,0.0,0.4134500000000002,0.0,-1.0,-1.0,0.0,0.2067250000000001,0.0,0.0,0.0,0.03283111595223241
LRRC32,ENSG00000137507,0.0820706576775688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.03282826307102752
CPD,ENSG00000108582,0.0121586159522324,0.0,0.0,0.0,0.0,0.0,0.5579700000000003,0.0,-1.0,-1.0,0.0,0.27898500000000015,0.0,0.0,0.0,0.03276194638089298
UBE4B,ENSG00000130939,0.0334361938686391,0.0,0.0,0.0,0.0,0.0,0.3855600000000002,0.0,-1.0,-1.0,0.0,0.1927800000000001,0.0,0.0,0.0,0.03265247754745565
BCL7B,ENSG00000106635,0.030396539880581,0.0,0.0,0.0,0.0,0.0,0.4059399999999996,0.0,-1.0,-1.0,0.0,0.2029699999999998,0.0,0.0,0.0,0.03245561595223238
NUBP1,ENSG00000103274,0.0243172319044648,0.0,0.0,0.0,0.0,0.0,0.453125,0.0,-1.0,-1.0,0.0,0.2265625,0.0,0.0,0.0,0.03238314276178592
LDB1,ENSG00000198728,0.0121586159522324,0.0,0.0,0.0,0.0,0.0,0.5498800000000003,0.0,-1.0,-1.0,0.0,0.27494000000000013,0.0,0.0,0.0,0.032357446380892975
CEP131,ENSG00000141577,0.0182379239283486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.03229516957133944
IER3,ENSG00000137331,0.0182379239283486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.03229516957133944
ZNF257,ENSG00000197134,0.0182379239283486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.03229516957133944
WIPI2,ENSG00000157954,0.0121586159522324,0.0,0.0,0.0,0.0,0.0,0.5484600000000001,0.0,-1.0,-1.0,0.0,0.27423000000000003,0.0,0.0,0.0,0.032286446380892966
MRPL24,ENSG00000143314,0.030396539880581,0.0,0.0,0.0,0.0,0.0,0.3981499999999996,0.0,-1.0,-1.0,0.0,0.1990749999999998,0.0,0.0,0.0,0.03206611595223238
COASY,ENSG00000068120,0.0364758478566972,0.0,0.0,0.0,0.0,0.0,0.3439700000000002,0.0,-1.0,-1.0,0.0,0.1719850000000001,0.0,0.0,0.0,0.031788839142678896
MIR133B,ENSG00000199080,0.0121586159522324,0.0,0.0,0.0,0.0,0.0,0.5378149999999998,0.0,-1.0,-1.0,0.0,0.2689074999999999,0.0,0.0,0.0,0.031754196380892954
ZNF219,ENSG00000165804,0.0243172319044648,0.0,0.0,0.0,0.0,0.0,0.4390599999999999,0.0,-1.0,-1.0,0.0,0.21952999999999995,0.0,0.0,0.0,0.03167989276178591
BLOC1S6,ENSG00000104164,0.0377423703517214,0.0,0.0,0.0,0.0,0.0,0.3313949999999998,0.0,-1.0,-1.0,0.0,0.1656974999999999,0.0,0.0,0.0,0.03166669814068855
UBR7,ENSG00000012963,0.0364758478566972,0.0,0.0,0.0,0.0,0.0,0.3411749999999998,0.0,-1.0,-1.0,0.0,0.1705874999999999,0.0,0.0,0.0,0.031649089142678874
NKILA,ENSG00000278709,0.0790310036895107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.03161240147580428
SETMAR,ENSG00000170364,0.0790310036895107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.03161240147580428
ZDHHC24,ENSG00000174165,0.030396539880581,0.0,0.0,0.0,0.0,0.0,0.3838050000000003,0.0,-1.0,-1.0,0.0,0.19190250000000014,0.0,0.0,0.0,0.03134886595223242
RINT1,ENSG00000135249,0.030396539880581,0.0,0.0,0.0,0.0,0.0,0.381315,0.0,-1.0,-1.0,0.0,0.1906575,0.0,0.0,0.0,0.031224365952232404
SYF2,ENSG00000117614,0.0121586159522324,0.0,0.0,0.0,0.0,0.0,0.5267499999999998,0.0,-1.0,-1.0,0.0,0.2633749999999999,0.0,0.0,0.0,0.031200946380892953
OMA1,ENSG00000162600,0.0775331297520621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.03101325190082484
RCHY1,ENSG00000163743,0.0121586159522324,0.0,0.0,0.0,0.0,0.0,0.5210749999999997,0.0,-1.0,-1.0,0.0,0.26053749999999987,0.0,0.0,0.0,0.030917196380892947
ENSG00000254051,ENSG00000254051,0.0771887436724966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.030875497468998644
ENSG00000251605,ENSG00000251605,0.0771887436724966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.030875497468998644
MIR22,ENSG00000283824,0.0182379239283486,0.0,0.0,0.0,0.0,0.0,0.4705899999999999,0.0,-1.0,-1.0,0.0,0.23529499999999995,0.0,0.0,0.0,0.030824669571339433
